order_id,customer_name,product_id,quantity,order_date,warehouse_id
SO0009013,MetroBasket,PROD00210,31,2025-02-20,WH004
SO0009014,SmartShop,PROD00393,48,2025-11-20,WH004
SO0009015,ValueHub,PROD00477,49,2025-11-14,WH001
SO0009016,ValueHub,PROD00498,35,2025-01-27,WH008
SO0009017,NorthStar Retail,PROD00315,21,2025-04-24,WH004
SO0009018,NorthStar Retail,PROD00083,7,2026-06-27,WH008
SO0009019,MetroBasket,PROD00151,42,2025-01-02,WH004
SO0009020,DailyNeeds,PROD00294,39,2026-03-07,WH008
SO0009021,QuickBuy,PROD00473,17,2026-05-19,WH005
SO0009022,SmartShop,PROD00431,6,2026-05-27,WH008
SO0009023,DailyNeeds,PROD00435,35,2025-08-06,WH001
SO0009024,SmartShop,PROD00336,13,2026-03-14,WH002
SO0009025,QuickBuy,PROD00010,25,2026-01-29,WH007
SO0009026,FreshMart,PROD00199,15,2025-12-05,WH008
SO0009027,QuickBuy,PROD00110,29,2025-08-28,WH007
SO0009028,QuickBuy,PROD00208,48,2026-03-30,WH006
SO0009029,FreshMart,PROD00490,13,2026-02-23,WH002
SO0009030,PrimeOutlet,PROD00477,10,2026-05-07,WH001
SO0009031,SmartShop,PROD00138,11,2025-06-09,WH001
SO0009032,BlueWave Stores,PROD00447,40,2026-05-30,WH005
SO0009033,ValueHub,PROD00480,1,2025-03-18,WH003
SO0009034,FreshMart,PROD00342,32,2025-07-05,WH001
SO0009035,FreshMart,PROD00126,36,2025-10-25,WH006
SO0009036,FreshMart,PROD00351,19,2026-05-26,WH001
SO0009037,NorthStar Retail,PROD00341,21,2025-11-17,WH005
SO0009038,BlueWave Stores,PROD00186,39,2025-06-18,WH008
SO0009039,NorthStar Retail,PROD00059,21,2025-10-24,WH004
SO0009040,QuickBuy,PROD00054,31,2025-01-04,WH005
SO0009041,SmartShop,PROD00455,2,2025-05-14,WH003
SO0009042,PrimeOutlet,PROD00010,28,2026-05-05,WH007
SO0009043,PrimeOutlet,PROD00174,5,2025-06-17,WH003
SO0009044,ValueHub,PROD00241,38,2025-10-04,WH004
SO0009045,DailyNeeds,PROD00366,16,2026-05-14,WH003
SO0009046,SmartShop,PROD00192,2,2026-02-24,WH007
SO0009047,ValueHub,PROD00376,38,2026-06-30,WH001
SO0009048,PrimeOutlet,PROD00374,36,2025-04-28,WH003
SO0009049,DailyNeeds,PROD00309,49,2025-04-06,WH007
SO0009050,DailyNeeds,PROD00386,47,2025-11-02,WH008
SO0009051,SmartShop,PROD00082,28,2025-08-26,WH003
SO0009052,FreshMart,PROD00029,40,2026-01-09,WH001
SO0009053,MetroBasket,PROD00401,34,2026-03-28,WH006
SO0009054,MetroBasket,PROD00153,29,2025-12-25,WH005
SO0009055,MetroBasket,PROD00124,48,2025-11-03,WH002
SO0009056,ValueHub,PROD00283,29,2025-12-21,WH004
SO0009057,FreshMart,PROD00022,8,2025-04-30,WH001
SO0009058,QuickBuy,PROD00337,17,2025-09-17,WH006
SO0009059,BlueWave Stores,PROD00197,28,2026-02-04,WH006
SO0009060,PrimeOutlet,PROD00144,21,2025-09-06,WH006
SO0009061,ValueHub,PROD00060,31,2025-07-05,WH007
SO0009062,DailyNeeds,PROD00011,31,2025-09-14,WH008
SO0009063,QuickBuy,PROD00423,16,2026-05-10,WH006
SO0009064,Urban Cart,PROD00137,6,2026-03-26,WH004
SO0009065,FreshMart,PROD00239,33,2025-05-26,WH008
SO0009066,MetroBasket,PROD00153,30,2025-10-08,WH005
SO0009067,ValueHub,PROD00112,25,2026-04-01,WH007
SO0009068,PrimeOutlet,PROD00087,6,2025-03-16,WH005
SO0009069,DailyNeeds,PROD00309,22,2026-06-16,WH007
SO0009070,DailyNeeds,PROD00028,38,2026-01-18,WH004
SO0009071,Urban Cart,PROD00436,47,2025-08-15,WH004
SO0009072,PrimeOutlet,PROD00303,3,2025-07-11,WH001
SO0009073,NorthStar Retail,PROD00409,21,2025-01-30,WH001
SO0009074,ValueHub,PROD00099,19,2025-01-13,WH001
SO0009075,BlueWave Stores,PROD00192,29,2025-12-26,WH007
SO0009076,SmartShop,PROD00432,21,2025-08-24,WH008
SO0009077,QuickBuy,PROD00104,3,2026-01-09,WH003
SO0009078,PrimeOutlet,PROD00229,5,2025-11-27,WH006
SO0009079,QuickBuy,PROD00126,20,2025-08-18,WH006
SO0009080,QuickBuy,PROD00460,27,2025-07-09,WH007
SO0009081,DailyNeeds,PROD00025,7,2025-05-09,WH006
SO0009082,FreshMart,PROD00272,40,2025-05-18,WH006
SO0009083,FreshMart,PROD00228,4,2025-08-28,WH001
SO0009084,ValueHub,PROD00308,16,2026-02-21,WH007
SO0009085,ValueHub,PROD00023,13,2025-07-27,WH003
SO0009086,PrimeOutlet,PROD00312,31,2026-01-13,WH006
SO0009087,PrimeOutlet,PROD00097,43,2025-11-18,WH006
SO0009088,PrimeOutlet,PROD00193,26,2025-01-21,WH008
SO0009089,MetroBasket,PROD00197,12,2025-06-10,WH006
SO0009090,PrimeOutlet,PROD00347,26,2025-05-03,WH008
SO0009091,MetroBasket,PROD00134,32,2025-01-01,WH001
SO0009092,ValueHub,PROD00367,41,2026-05-16,WH002
SO0009093,MetroBasket,PROD00017,42,2026-04-27,WH008
SO0009094,DailyNeeds,PROD00129,13,2025-05-30,WH007
SO0009095,SmartShop,PROD00131,16,2026-04-22,WH007
SO0009096,PrimeOutlet,PROD00406,31,2025-02-18,WH008
SO0009097,FreshMart,PROD00435,38,2026-04-12,WH001
SO0009098,FreshMart,PROD00213,28,2026-06-12,WH002
SO0009099,SmartShop,PROD00309,2,2026-01-30,WH007
SO0009100,PrimeOutlet,PROD00166,32,2026-05-27,WH002
SO0009101,ValueHub,PROD00498,22,2026-05-31,WH008
SO0009102,NorthStar Retail,PROD00430,44,2025-01-12,WH008
SO0009103,QuickBuy,PROD00187,24,2025-10-27,WH005
SO0009104,DailyNeeds,PROD00231,46,2025-02-17,WH004
SO0009105,PrimeOutlet,PROD00356,26,2025-05-24,WH005
SO0009106,PrimeOutlet,PROD00365,47,2025-06-10,WH003
SO0009107,BlueWave Stores,PROD00491,2,2025-01-28,WH008
SO0009108,PrimeOutlet,PROD00263,15,2026-03-29,WH005
SO0009109,Urban Cart,PROD00435,26,2025-07-06,WH001
SO0009110,Urban Cart,PROD00496,29,2025-12-31,WH005
SO0009111,Urban Cart,PROD00039,23,2026-06-14,WH004
SO0009112,SmartShop,PROD00266,16,2025-10-24,WH006
SO0009113,ValueHub,PROD00273,40,2025-01-17,WH003
SO0009114,BlueWave Stores,PROD00498,48,2025-11-08,WH008
SO0009115,SmartShop,PROD00363,32,2025-12-26,WH003
SO0009116,BlueWave Stores,PROD00361,30,2025-05-04,WH002
SO0009117,ValueHub,PROD00314,14,2026-03-29,WH007
SO0009118,Urban Cart,PROD00173,18,2026-03-29,WH003
SO0009119,MetroBasket,PROD00062,6,2025-11-20,WH007
SO0009120,NorthStar Retail,PROD00133,33,2026-04-17,WH007
SO0009121,QuickBuy,PROD00334,1,2026-05-28,WH007
SO0009122,ValueHub,PROD00138,46,2026-05-22,WH001
SO0009123,FreshMart,PROD00159,45,2025-11-19,WH001
SO0009124,ValueHub,PROD00374,13,2025-01-03,WH003
SO0009125,ValueHub,PROD00327,40,2026-02-06,WH007
SO0009126,Urban Cart,PROD00375,28,2026-05-04,WH006
SO0009127,FreshMart,PROD00347,40,2026-06-19,WH008
SO0009128,NorthStar Retail,PROD00110,50,2026-01-15,WH007
SO0009129,NorthStar Retail,PROD00182,23,2026-04-10,WH003
SO0009130,FreshMart,PROD00010,3,2025-03-26,WH007
SO0009131,PrimeOutlet,PROD00422,27,2026-02-23,WH003
SO0009132,Urban Cart,PROD00314,5,2026-04-05,WH007
SO0009133,MetroBasket,PROD00118,7,2025-05-12,WH008
SO0009134,SmartShop,PROD00225,36,2025-11-22,WH008
SO0009135,MetroBasket,PROD00497,29,2025-09-06,WH002
SO0009136,Urban Cart,PROD00007,31,2025-01-29,WH001
SO0009137,ValueHub,PROD00427,15,2026-06-18,WH002
SO0009138,PrimeOutlet,PROD00249,36,2026-04-06,WH002
SO0009139,BlueWave Stores,PROD00263,19,2025-06-09,WH005
SO0009140,QuickBuy,PROD00119,6,2025-06-24,WH008
SO0009141,DailyNeeds,PROD00024,7,2025-08-17,WH007
SO0009142,FreshMart,PROD00073,1,2026-05-06,WH002
SO0009143,FreshMart,PROD00061,37,2026-03-13,WH001
SO0009144,MetroBasket,PROD00043,24,2025-02-06,WH004
SO0009145,FreshMart,PROD00474,3,2026-06-28,WH006
SO0009146,MetroBasket,PROD00165,17,2026-02-22,WH007
SO0009147,FreshMart,PROD00320,28,2026-05-29,WH004
SO0009148,BlueWave Stores,PROD00113,28,2026-06-13,WH002
SO0009149,Urban Cart,PROD00119,13,2026-03-30,WH008
SO0009150,SmartShop,PROD00404,22,2026-02-09,WH007
SO0009151,NorthStar Retail,PROD00307,26,2026-02-28,WH001
SO0009152,DailyNeeds,PROD00042,24,2026-05-02,WH002
SO0009153,PrimeOutlet,PROD00498,23,2025-12-25,WH008
SO0009154,FreshMart,PROD00104,48,2026-04-05,WH003
SO0009155,QuickBuy,PROD00142,7,2025-12-01,WH001
SO0009156,ValueHub,PROD00060,48,2025-01-04,WH007
SO0009157,DailyNeeds,PROD00497,43,2026-03-29,WH002
SO0009158,ValueHub,PROD00036,1,2025-05-14,WH003
SO0009159,NorthStar Retail,PROD00250,12,2025-10-28,WH005
SO0009160,MetroBasket,PROD00431,42,2025-12-03,WH008
SO0009161,MetroBasket,PROD00364,5,2026-05-30,WH002
SO0009162,MetroBasket,PROD00353,21,2025-01-27,WH008
SO0009163,MetroBasket,PROD00163,29,2025-11-30,WH007
SO0009164,FreshMart,PROD00309,22,2025-06-04,WH007
SO0009165,MetroBasket,PROD00341,19,2026-05-12,WH005
SO0009166,DailyNeeds,PROD00231,41,2026-01-04,WH004
SO0009167,NorthStar Retail,PROD00104,34,2025-06-02,WH003
SO0009168,Urban Cart,PROD00432,19,2025-01-22,WH008
SO0009169,NorthStar Retail,PROD00172,19,2025-04-27,WH007
SO0009170,ValueHub,PROD00217,4,2025-03-29,WH002
SO0009171,QuickBuy,PROD00053,38,2026-04-24,WH007
SO0009172,BlueWave Stores,PROD00300,26,2025-09-08,WH008
SO0009173,NorthStar Retail,PROD00328,34,2026-01-24,WH004
SO0009174,SmartShop,PROD00122,50,2025-05-02,WH001
SO0009175,BlueWave Stores,PROD00312,22,2025-04-28,WH006
SO0009176,SmartShop,PROD00077,28,2026-01-11,WH008
SO0009177,FreshMart,PROD00436,42,2025-04-02,WH004
SO0009178,NorthStar Retail,PROD00189,46,2025-10-19,WH007
SO0009179,DailyNeeds,PROD00359,43,2025-10-10,WH003
SO0009180,NorthStar Retail,PROD00464,3,2025-12-31,WH006
SO0009181,QuickBuy,PROD00477,22,2025-02-12,WH001
SO0009182,NorthStar Retail,PROD00019,42,2025-11-05,WH003
SO0009183,Urban Cart,PROD00050,41,2025-05-22,WH004
SO0009184,NorthStar Retail,PROD00050,26,2026-05-05,WH004
SO0009185,SmartShop,PROD00105,20,2025-02-08,WH008
SO0009186,PrimeOutlet,PROD00083,16,2025-11-12,WH008
SO0009187,SmartShop,PROD00024,42,2025-12-07,WH007
SO0009188,MetroBasket,PROD00008,3,2025-12-23,WH004
SO0009189,SmartShop,PROD00018,14,2025-08-19,WH008
SO0009190,SmartShop,PROD00111,19,2025-08-11,WH006
SO0009191,Urban Cart,PROD00306,11,2026-05-14,WH006
SO0009192,ValueHub,PROD00058,21,2025-11-08,WH007
SO0009193,BlueWave Stores,PROD00414,32,2026-06-07,WH001
SO0009194,MetroBasket,PROD00325,47,2025-02-09,WH007
SO0009195,FreshMart,PROD00348,23,2025-08-15,WH004
SO0009196,QuickBuy,PROD00171,42,2025-03-08,WH001
SO0009197,QuickBuy,PROD00279,18,2025-07-08,WH006
SO0009198,SmartShop,PROD00050,45,2026-02-21,WH004
SO0009199,PrimeOutlet,PROD00350,3,2025-09-11,WH006
SO0009200,NorthStar Retail,PROD00350,17,2025-02-11,WH006
SO0009201,FreshMart,PROD00278,38,2026-01-01,WH004
SO0009202,QuickBuy,PROD00027,45,2025-01-19,WH002
SO0009203,DailyNeeds,PROD00192,41,2026-03-04,WH007
SO0009204,ValueHub,PROD00416,7,2025-06-19,WH003
SO0009205,NorthStar Retail,PROD00393,44,2025-11-05,WH004
SO0009206,BlueWave Stores,PROD00091,48,2026-01-21,WH004
SO0009207,NorthStar Retail,PROD00446,37,2026-03-25,WH002
SO0009208,DailyNeeds,PROD00232,14,2026-05-30,WH005
SO0009209,DailyNeeds,PROD00341,1,2025-03-17,WH005
SO0009210,BlueWave Stores,PROD00170,26,2026-05-29,WH005
SO0009211,MetroBasket,PROD00012,36,2026-02-21,WH004
SO0009212,FreshMart,PROD00488,2,2025-04-16,WH005
SO0009213,MetroBasket,PROD00475,19,2025-08-24,WH003
SO0009214,PrimeOutlet,PROD00040,7,2026-01-24,WH006
SO0009215,MetroBasket,PROD00464,7,2025-07-04,WH006
SO0009216,NorthStar Retail,PROD00465,7,2026-01-09,WH005
SO0009217,QuickBuy,PROD00245,21,2026-01-26,WH006
SO0009218,SmartShop,PROD00159,25,2025-09-25,WH001
SO0009219,ValueHub,PROD00431,29,2025-06-07,WH008
SO0009220,BlueWave Stores,PROD00006,10,2025-08-26,WH003
SO0009221,FreshMart,PROD00177,27,2025-12-24,WH003
SO0009222,Urban Cart,PROD00353,29,2025-04-21,WH008
SO0009223,PrimeOutlet,PROD00314,33,2026-02-17,WH007
SO0009224,SmartShop,PROD00136,12,2026-04-09,WH002
SO0009225,PrimeOutlet,PROD00189,23,2025-06-15,WH007
SO0009226,PrimeOutlet,PROD00500,20,2026-05-26,WH004
SO0009227,QuickBuy,PROD00186,24,2026-05-16,WH008
SO0009228,MetroBasket,PROD00221,4,2025-02-08,WH002
SO0009229,PrimeOutlet,PROD00366,29,2026-06-02,WH003
SO0009230,DailyNeeds,PROD00102,15,2025-05-03,WH008
SO0009231,BlueWave Stores,PROD00119,49,2025-08-14,WH008
SO0009232,DailyNeeds,PROD00014,7,2025-12-11,WH008
SO0009233,NorthStar Retail,PROD00021,18,2026-03-11,WH008
SO0009234,SmartShop,PROD00476,6,2025-06-26,WH003
SO0009235,QuickBuy,PROD00104,29,2025-09-29,WH003
SO0009236,SmartShop,PROD00037,22,2025-03-31,WH003
SO0009237,QuickBuy,PROD00494,17,2025-02-07,WH008
SO0009238,ValueHub,PROD00008,12,2025-04-18,WH004
SO0009239,QuickBuy,PROD00462,19,2026-03-17,WH008
SO0009240,MetroBasket,PROD00478,48,2025-12-20,WH007
SO0009241,PrimeOutlet,PROD00235,27,2025-05-27,WH002
SO0009242,ValueHub,PROD00337,17,2025-10-20,WH006
SO0009243,PrimeOutlet,PROD00155,8,2025-03-30,WH006
SO0009244,DailyNeeds,PROD00338,36,2025-08-13,WH003
SO0009245,QuickBuy,PROD00072,39,2025-02-15,WH008
SO0009246,DailyNeeds,PROD00032,28,2026-06-03,WH001
SO0009247,NorthStar Retail,PROD00425,39,2025-05-19,WH004
SO0009248,MetroBasket,PROD00157,13,2025-07-13,WH008
SO0009249,FreshMart,PROD00207,39,2026-03-31,WH001
SO0009250,ValueHub,PROD00437,48,2026-02-06,WH004
SO0009251,QuickBuy,PROD00473,12,2025-06-18,WH005
SO0009252,SmartShop,PROD00439,1,2026-05-02,WH003
SO0009253,QuickBuy,PROD00198,43,2026-05-13,WH006
SO0009254,QuickBuy,PROD00440,28,2025-05-04,WH005
SO0009255,QuickBuy,PROD00118,1,2025-09-25,WH008
SO0009256,SmartShop,PROD00087,45,2025-06-24,WH005
SO0009257,FreshMart,PROD00194,23,2025-05-07,WH004
SO0009258,QuickBuy,PROD00139,10,2025-07-15,WH001
SO0009259,ValueHub,PROD00431,22,2025-11-30,WH008
SO0009260,BlueWave Stores,PROD00203,36,2026-01-30,WH005
SO0009261,Urban Cart,PROD00282,28,2025-07-22,WH007
SO0009262,BlueWave Stores,PROD00222,14,2025-06-06,WH001
SO0009263,BlueWave Stores,PROD00459,45,2025-09-19,WH005
SO0009264,ValueHub,PROD00222,5,2026-01-04,WH001
SO0009265,PrimeOutlet,PROD00123,43,2025-01-10,WH005
SO0009266,QuickBuy,PROD00221,9,2025-12-27,WH002
SO0009267,Urban Cart,PROD00393,31,2026-01-06,WH004
SO0009268,NorthStar Retail,PROD00391,24,2025-12-14,WH001
SO0009269,MetroBasket,PROD00264,33,2026-02-16,WH008
SO0009270,MetroBasket,PROD00074,18,2025-03-05,WH006
SO0009271,Urban Cart,PROD00427,45,2026-06-23,WH002
SO0009272,DailyNeeds,PROD00140,11,2025-01-14,WH003
SO0009273,BlueWave Stores,PROD00225,10,2026-04-28,WH008
SO0009274,FreshMart,PROD00006,14,2026-02-05,WH003
SO0009275,NorthStar Retail,PROD00258,45,2025-11-11,WH005
SO0009276,PrimeOutlet,PROD00401,14,2025-07-08,WH006
SO0009277,MetroBasket,PROD00010,7,2026-05-16,WH007
SO0009278,Urban Cart,PROD00134,27,2025-09-12,WH001
SO0009279,Urban Cart,PROD00098,29,2026-04-27,WH007
SO0009280,FreshMart,PROD00126,10,2025-09-11,WH006
SO0009281,Urban Cart,PROD00031,29,2026-02-24,WH008
SO0009282,SmartShop,PROD00361,29,2026-04-03,WH002
SO0009283,SmartShop,PROD00419,40,2025-10-26,WH003
SO0009284,MetroBasket,PROD00050,33,2025-12-10,WH004
SO0009285,PrimeOutlet,PROD00206,41,2025-05-07,WH005
SO0009286,SmartShop,PROD00139,35,2025-10-27,WH001
SO0009287,DailyNeeds,PROD00430,49,2026-04-03,WH008
SO0009288,PrimeOutlet,PROD00063,44,2025-10-29,WH005
SO0009289,PrimeOutlet,PROD00398,19,2025-06-04,WH006
SO0009290,PrimeOutlet,PROD00103,40,2025-10-02,WH001
SO0009291,BlueWave Stores,PROD00215,13,2025-07-18,WH001
SO0009292,DailyNeeds,PROD00479,23,2026-03-04,WH004
SO0009293,Urban Cart,PROD00293,47,2026-05-22,WH005
SO0009294,SmartShop,PROD00076,33,2026-02-17,WH004
SO0009295,PrimeOutlet,PROD00261,1,2025-09-24,WH004
SO0009296,FreshMart,PROD00366,26,2025-12-05,WH003
SO0009297,DailyNeeds,PROD00296,42,2026-03-09,WH001
SO0009298,FreshMart,PROD00137,49,2026-05-29,WH004
SO0009299,NorthStar Retail,PROD00313,13,2025-07-11,WH007
SO0009300,SmartShop,PROD00222,8,2025-03-19,WH001
SO0009301,BlueWave Stores,PROD00094,31,2025-07-31,WH001
SO0009302,PrimeOutlet,PROD00295,1,2026-04-06,WH001
SO0009303,FreshMart,PROD00336,20,2025-12-16,WH002
SO0009304,FreshMart,PROD00357,36,2025-02-12,WH006
SO0009305,FreshMart,PROD00216,13,2025-08-15,WH002
SO0009306,ValueHub,PROD00418,43,2025-04-15,WH006
SO0009307,MetroBasket,PROD00123,2,2025-04-09,WH005
SO0009308,SmartShop,PROD00484,26,2025-04-18,WH008
SO0009309,MetroBasket,PROD00152,1,2025-10-14,WH004
SO0009310,FreshMart,PROD00205,28,2025-06-11,WH003
SO0009311,MetroBasket,PROD00313,4,2025-05-19,WH007
SO0009312,PrimeOutlet,PROD00181,15,2025-05-03,WH002
SO0009313,MetroBasket,PROD00361,45,2026-05-28,WH002
SO0009314,FreshMart,PROD00159,5,2026-01-10,WH001
SO0009315,ValueHub,PROD00317,18,2025-04-23,WH006
SO0009316,PrimeOutlet,PROD00164,31,2025-09-04,WH003
SO0009317,ValueHub,PROD00110,32,2025-04-07,WH007
SO0009318,QuickBuy,PROD00324,6,2025-09-09,WH007
SO0009319,PrimeOutlet,PROD00253,6,2025-11-22,WH005
SO0009320,SmartShop,PROD00358,50,2025-01-23,WH008
SO0009321,NorthStar Retail,PROD00333,33,2026-03-13,WH004
SO0009322,Urban Cart,PROD00309,16,2026-03-07,WH007
SO0009323,ValueHub,PROD00443,4,2026-01-25,WH007
SO0009324,SmartShop,PROD00282,3,2025-10-24,WH007
SO0009325,SmartShop,PROD00150,42,2025-05-25,WH001
SO0009326,Urban Cart,PROD00344,20,2025-06-28,WH001
SO0009327,MetroBasket,PROD00207,41,2026-05-22,WH001
SO0009328,Urban Cart,PROD00235,22,2025-05-15,WH002
SO0009329,MetroBasket,PROD00301,45,2025-04-18,WH002
SO0009330,SmartShop,PROD00315,42,2025-05-30,WH004
SO0009331,FreshMart,PROD00080,22,2025-04-12,WH006
SO0009332,SmartShop,PROD00215,9,2025-02-14,WH001
SO0009333,NorthStar Retail,PROD00399,34,2025-03-08,WH001
SO0009334,NorthStar Retail,PROD00199,5,2025-10-24,WH008
SO0009335,DailyNeeds,PROD00291,40,2025-11-27,WH003
SO0009336,NorthStar Retail,PROD00029,26,2026-05-24,WH001
SO0009337,PrimeOutlet,PROD00236,34,2025-05-20,WH003
SO0009338,NorthStar Retail,PROD00443,37,2025-03-07,WH007
SO0009339,ValueHub,PROD00381,12,2026-05-05,WH003
SO0009340,MetroBasket,PROD00426,26,2026-03-09,WH005
SO0009341,ValueHub,PROD00323,4,2026-03-05,WH002
SO0009342,SmartShop,PROD00125,36,2025-08-08,WH002
SO0009343,SmartShop,PROD00135,36,2025-04-06,WH006
SO0009344,BlueWave Stores,PROD00364,19,2025-06-17,WH002
SO0009345,DailyNeeds,PROD00304,15,2025-02-12,WH005
SO0009346,FreshMart,PROD00175,4,2026-04-28,WH003
SO0009347,DailyNeeds,PROD00126,6,2026-06-23,WH006
SO0009348,FreshMart,PROD00442,38,2025-10-15,WH002
SO0009349,FreshMart,PROD00373,40,2025-01-19,WH005
SO0009350,PrimeOutlet,PROD00275,10,2025-01-11,WH004
SO0009351,NorthStar Retail,PROD00089,22,2025-01-27,WH002
SO0009352,Urban Cart,PROD00446,26,2026-02-05,WH002
SO0009353,DailyNeeds,PROD00443,1,2025-02-10,WH007
SO0009354,QuickBuy,PROD00477,32,2025-07-01,WH001
SO0009355,MetroBasket,PROD00131,21,2025-10-20,WH007
SO0009356,PrimeOutlet,PROD00478,34,2026-04-05,WH007
SO0009357,PrimeOutlet,PROD00430,11,2026-06-27,WH008
SO0009358,FreshMart,PROD00288,11,2025-03-06,WH004
SO0009359,FreshMart,PROD00304,35,2026-04-18,WH005
SO0009360,ValueHub,PROD00038,12,2025-05-01,WH007
SO0009361,PrimeOutlet,PROD00182,14,2025-06-06,WH003
SO0009362,Urban Cart,PROD00342,37,2025-06-27,WH001
SO0009363,Urban Cart,PROD00352,50,2026-04-10,WH004
SO0009364,QuickBuy,PROD00340,3,2025-12-02,WH007
SO0009365,QuickBuy,PROD00354,38,2025-04-25,WH008
SO0009366,MetroBasket,PROD00367,44,2025-09-12,WH002
SO0009367,DailyNeeds,PROD00214,50,2025-10-30,WH003
SO0009368,QuickBuy,PROD00471,16,2026-01-12,WH006
SO0009369,MetroBasket,PROD00170,35,2025-03-29,WH005
SO0009370,QuickBuy,PROD00269,24,2026-02-16,WH008
SO0009371,DailyNeeds,PROD00283,35,2025-10-02,WH004
SO0009372,NorthStar Retail,PROD00355,31,2025-02-23,WH006
SO0009373,QuickBuy,PROD00161,49,2025-06-27,WH003
SO0009374,FreshMart,PROD00407,26,2026-03-15,WH004
SO0009375,PrimeOutlet,PROD00313,34,2026-02-25,WH007
SO0009376,DailyNeeds,PROD00435,23,2025-09-05,WH001
SO0009377,ValueHub,PROD00498,42,2026-01-04,WH008
SO0009378,QuickBuy,PROD00348,22,2025-01-18,WH004
SO0009379,MetroBasket,PROD00380,32,2025-09-07,WH002
SO0009380,NorthStar Retail,PROD00416,1,2026-01-05,WH003
SO0009381,DailyNeeds,PROD00443,3,2026-05-27,WH007
SO0009382,FreshMart,PROD00242,8,2025-02-25,WH001
SO0009383,Urban Cart,PROD00032,7,2026-03-31,WH001
SO0009384,FreshMart,PROD00384,50,2025-03-21,WH004
SO0009385,PrimeOutlet,PROD00063,46,2026-01-07,WH005
SO0009386,NorthStar Retail,PROD00402,19,2026-05-28,WH008
SO0009387,FreshMart,PROD00352,16,2025-07-17,WH004
SO0009388,ValueHub,PROD00137,44,2025-04-23,WH004
SO0009389,PrimeOutlet,PROD00221,27,2026-03-07,WH002
SO0009390,NorthStar Retail,PROD00340,8,2025-09-28,WH007
SO0009391,BlueWave Stores,PROD00370,20,2025-02-19,WH004
SO0009392,NorthStar Retail,PROD00097,6,2026-02-20,WH006
SO0009393,FreshMart,PROD00368,21,2025-07-24,WH004
SO0009394,NorthStar Retail,PROD00449,28,2025-07-10,WH007
SO0009395,Urban Cart,PROD00298,25,2025-06-20,WH001
SO0009396,PrimeOutlet,PROD00384,14,2025-02-25,WH004
SO0009397,SmartShop,PROD00157,48,2025-03-21,WH008
SO0009398,Urban Cart,PROD00233,49,2025-10-10,WH006
SO0009399,SmartShop,PROD00346,15,2026-01-31,WH001
SO0009400,BlueWave Stores,PROD00365,25,2025-08-25,WH003
SO0009401,QuickBuy,PROD00171,4,2025-04-07,WH001
SO0009402,FreshMart,PROD00080,7,2025-06-09,WH006
SO0009403,BlueWave Stores,PROD00188,31,2025-01-08,WH008
SO0009404,DailyNeeds,PROD00193,8,2025-03-29,WH008
SO0009405,ValueHub,PROD00032,30,2025-10-30,WH001
SO0009406,NorthStar Retail,PROD00241,22,2025-09-14,WH004
SO0009407,PrimeOutlet,PROD00314,43,2025-04-23,WH007
SO0009408,NorthStar Retail,PROD00090,36,2026-01-06,WH005
SO0009409,PrimeOutlet,PROD00426,46,2025-03-17,WH005
SO0009410,NorthStar Retail,PROD00257,49,2025-01-12,WH008
SO0009411,SmartShop,PROD00002,50,2025-12-07,WH007
SO0009412,FreshMart,PROD00132,41,2026-03-28,WH002
SO0009413,Urban Cart,PROD00051,27,2026-01-02,WH002
SO0009414,ValueHub,PROD00117,39,2025-08-20,WH003
SO0009415,BlueWave Stores,PROD00380,31,2026-01-13,WH002
SO0009416,FreshMart,PROD00364,24,2026-03-19,WH002
SO0009417,QuickBuy,PROD00002,8,2025-07-06,WH007
SO0009418,NorthStar Retail,PROD00476,10,2025-09-03,WH003
SO0009419,MetroBasket,PROD00499,49,2025-07-10,WH001
SO0009420,DailyNeeds,PROD00242,7,2026-01-21,WH001
SO0009421,SmartShop,PROD00400,27,2025-02-25,WH003
SO0009422,SmartShop,PROD00413,2,2025-12-01,WH003
SO0009423,QuickBuy,PROD00484,38,2025-06-22,WH008
SO0009424,FreshMart,PROD00008,24,2025-06-21,WH004
SO0009425,DailyNeeds,PROD00209,29,2026-04-02,WH008
SO0009426,BlueWave Stores,PROD00469,43,2025-10-22,WH003
SO0009427,PrimeOutlet,PROD00370,3,2025-11-05,WH004
SO0009428,DailyNeeds,PROD00175,6,2026-01-12,WH003
SO0009429,ValueHub,PROD00254,13,2026-05-26,WH001
SO0009430,Urban Cart,PROD00246,46,2025-06-04,WH005
SO0009431,PrimeOutlet,PROD00188,40,2026-05-23,WH008
SO0009432,ValueHub,PROD00317,11,2026-05-21,WH006
SO0009433,BlueWave Stores,PROD00076,21,2026-02-08,WH004
SO0009434,DailyNeeds,PROD00273,34,2026-06-24,WH003
SO0009435,PrimeOutlet,PROD00122,46,2026-06-21,WH001
SO0009436,SmartShop,PROD00216,47,2025-04-29,WH002
SO0009437,BlueWave Stores,PROD00362,31,2025-09-13,WH008
SO0009438,ValueHub,PROD00136,8,2025-04-19,WH002
SO0009439,BlueWave Stores,PROD00500,17,2025-04-06,WH004
SO0009440,QuickBuy,PROD00422,8,2025-06-16,WH003
SO0009441,QuickBuy,PROD00328,45,2025-06-10,WH004
SO0009442,QuickBuy,PROD00305,24,2026-05-28,WH003
SO0009443,SmartShop,PROD00271,29,2025-11-09,WH002
